,,,143.03095, -62.98970,
,,,143.52416, -66.98970,
,,,144.01737, -66.98970,
,,,144.51058, -66.98970,
,,,145.00379, -66.98970,
,,,145.49700, -66.98970,
,,,145.99021, -66.98970,
,,,146.48342, -66.98970,
,,,146.97663, -66.98970,
,,,147.46984, -66.98970,
,,,147.96305, -66.98970,
,,,148.45626, -66.98970,
,,,148.94947, -66.98970,
,,,149.44268, -66.98970,
,,,149.93589, -66.98970,
,,,150.42910, -66.98970,
,,,150.92231, -66.98970,
,,,151.41552, -66.98970,
,,,151.90873, -66.98970,
,,,152.40194, -66.98970,
,,,152.89515, -66.98970,
,,,153.38836, -66.98970,
,,,153.88157, -66.98970,
,,,154.37478, -62.98970,
,,,154.86799, -65.78970,
,,,155.36120, -66.98970,
,,,155.85441, -66.98970,
,,,156.34762, -66.98970,
,,,156.84083, -66.98970,
,,,157.33404, -66.98970,
,,,157.82725, -66.98970,
,,,158.32046, -66.98970,
,,,158.81367, -66.98970,
,,,159.30688, -66.98970,
,,,159.80009, -66.98970,
,,,160.29330, -66.98970,
,,,160.78651, -65.78970,
,,,161.27972, -66.98970,
,,,161.77293, -66.98970,
,,,162.26614, -66.98970,
,,,162.75935, -66.98970,
,,,163.25256, -66.98970,
,,,163.74577, -66.98970,
,,,164.23898, -66.98970,
,,,164.73219, -66.98970,
,,,165.22540, -66.98970,
,,,165.71861, -66.98970,
,,,166.21182, -66.98970,
,,,166.70503, -66.98970,
,,,167.19824, -66.98970,
,,,167.69145, -65.78970,
,,,168.18466, -66.98970,
,,,168.67787, -66.98970,
,,,169.17108, -66.98970,
,,,169.66429, -66.98970,
,,,170.15750, -66.98970,
,,,170.65071, -66.98970,
,,,171.14392, -66.98970,
,,,171.63713, -66.98970,
,,,172.13034, -66.98970,
,,,172.62355, -66.98970,
,,,173.11676, -66.98970,
,,,173.60997, -66.98970,
,,,174.10318, -66.98970,
,,,174.59639, -66.98970,
,,,175.08960, -66.98970,
,,,175.58281, -65.78970,
,,,176.07602, -66.98970,
,,,176.56923, -66.98970,
,,,177.06244, -66.98970,
,,,177.55565, -65.78970,
,,,178.04886, -66.98970,
,,,178.54207, -65.78970,
,,,179.03528, -61.78970,
,,,179.52849, -62.98970,
,,,180.02170, -61.78970,
,,,180.51491, -66.98970,
,,,181.00812, -65.78970,
,,,181.50133, -66.98970,
,,,181.99454, -66.98970,
,,,182.48775, -66.98970,
,,,182.98096, -66.98970,
,,,183.47417, -65.78970,
,,,183.96738, -66.98970,
,,,184.46059, -66.98970,
,,,184.95380, -66.98970,
,,,185.44701, -65.78970,
,,,185.94022, -66.98970,
,,,186.43343, -66.98970,
,,,186.92664, -66.98970,
,,,187.41985, -66.98970,
,,,187.91306, -66.98970,
,,,188.40627, -65.78970,
,,,188.89948, -66.98970,
,,,189.39269, -66.98970,
,,,189.88590, -66.98970,
,,,190.37911, -66.98970,
,,,190.87232, -66.98970,
,,,191.36553, -66.98970,
,,,191.85874, -66.98970,
,,,192.35195, -66.98970,
,,,192.84516, -65.78970,
,,,193.33837, -65.78970,
,,,193.83158, -66.98970,
,,,194.32479, -66.98970,
,,,194.81800, -66.98970,
,,,195.31121, -66.98970,
,,,195.80442, -66.98970,
,,,196.29763, -66.98970,
,,,196.79084, -66.98970,
,,,197.28405, -66.98970,
,,,197.77726, -66.98970,
,,,198.27047, -66.98970,
,,,198.76368, -66.98970,
,,,199.25689, -66.98970,
,,,199.75010, -66.98970,
,,,200.24331, -66.98970,
,,,200.73652, -66.98970,
,,,201.22973, -62.98970,
,,,201.72294, -63.78970,
,,,202.21615, -65.78970,
,,,202.70936, -65.78970,
,,,203.20257, -66.98970,
,,,203.69578, -66.98970,
,,,204.18899, -65.78970,
,,,204.68220, -66.98970,
,,,205.17541, -66.98970,
,,,205.66862, -65.78970,
,,,206.16183, -61.78970,
,,,206.65504, -66.98970,
,,,207.14825, -66.98970,
,,,207.64146, -65.78970,
,,,208.13467, -66.98970,
,,,208.62788, -66.98970,
,,,209.12109, -66.98970,
,,,209.61430, -66.98970,
,,,210.10751, -65.78970,
,,,210.60072, -65.78970,
,,,211.09393, -66.98970,
,,,211.58714, -66.98970,
,,,212.08035, -66.98970,
,,,212.57356, -66.98970,
,,,213.06677, -66.98970,
,,,213.55998, -66.98970,
,,,214.05319, -66.98970,
,,,214.54640, -66.98970,
,,,215.03961, -65.78970,
,,,215.53282, -65.78970,
,,,216.02603, -66.98970,
,,,216.51924, -66.98970,
,,,217.01245, -66.98970,
,,,217.50566, -66.98970,
,,,217.99887, -66.98970,
,,,218.49208, -66.98970,
,,,218.98529, -65.78970,
,,,219.47850, -66.98970,
,,,219.97171, -66.98970,
,,,220.46492, -66.98970,
,,,220.95813, -65.78970,
,,,221.45134, -66.98970,
,,,221.94455, -66.98970,
,,,222.43776, -66.98970,
,,,222.93097, -66.98970,
,,,223.42418, -66.98970,
,,,223.91739, -65.78970,
,,,224.41060, -63.78970,
,,,224.90381, -66.98970,
,,,225.39702, -66.98970,
,,,225.89023, -65.78970,
,,,226.38344, -66.98970,
,,,226.87665, -66.98970,
,,,227.36986, -66.98970,
,,,227.86307, -66.98970,
,,,228.35628, -66.98970,
,,,228.84949, -66.98970,
,,,229.34270, -65.78970,
,,,229.83591, -65.78970,
,,,230.32912, -66.98970,
,,,230.82233, -66.98970,
,,,231.31554, -66.98970,
,,,231.80875, -66.98970,
,,,232.30196, -66.98970,
,,,232.79517, -66.98970,
,,,233.28838, -66.98970,
,,,233.78159, -66.98970,
,,,234.27480, -66.98970,
,,,234.76801, -65.78970,
,,,235.26122, -66.98970,
,,,235.75443, -66.98970,
,,,236.24764, -66.98970,
,,,236.74085, -66.98970,
,,,237.23406, -65.78970,
,,,237.72727, -63.38970,
,,,238.22048, -66.98970,
,,,238.71369, -66.98970,
,,,239.20690, -66.98970,
,,,239.70011, -66.98970,
,,,240.19332, -66.98970,
,,,240.68653, -66.98970,
,,,241.17974, -66.98970,
,,,241.67295, -66.98970,
,,,242.16616, -66.98970,
,,,242.65937, -66.98970,
,,,243.15258, -66.98970,
,,,243.64579, -66.98970,
,,,244.13900, -66.98970,
,,,244.63221, -66.98970,
,,,245.12542, -66.98970,
,,,245.61863, -66.98970,
,,,246.11184, -66.98970,
,,,246.60505, -66.98970,
,,,247.09826, -66.98970,
,,,247.59147, -65.78970,
,,,248.08468, -66.98970,
,,,248.57789, -66.98970,
,,,249.07110, -66.98970,
,,,249.56431, -66.98970,
,,,250.05752, -66.98970,
,,,250.55073, -66.98970,
,,,251.04394, -66.98970,
,,,251.53715, -63.78970,
,,,252.03036, -65.78970,
,,,252.52357, -66.98970,
,,,253.01678, -66.98970,
,,,253.50999, -66.98970,
,,,254.00320, -66.98970,
,,,254.49641, -66.98970,
,,,254.98962, -65.78970,
,,,255.48283, -66.98970,
,,,255.97604, -66.98970,
,,,256.46925, -66.98970,
,,,256.96246, -65.78970,
,,,257.45567, -66.98970,
,,,257.94888, -66.98970,
,,,258.44209, -66.98970,
,,,258.93530, -66.98970,
,,,259.42851, -66.98970,
,,,259.92172, -63.38970,
,,,260.41493, -60.98970,
,,,260.90814, -66.98970,
,,,261.40135, -66.98970,
,,,261.89456, -65.78970,
,,,262.38777, -66.98970,
,,,262.88098, -66.98970,
,,,263.37419, -62.98970,
,,,263.86740, -66.98970,
,,,264.36061, -66.98970,
,,,264.85382, -66.98970,
,,,265.34703, -66.98970,
,,,265.84024, -66.98970,
,,,266.33345, -66.98970,
,,,266.82666, -66.98970,
,,,267.31987, -66.98970,
,,,267.81308, -65.78970,
,,,268.30629, -66.98970,
,,,268.79950, -66.98970,
,,,269.29271, -65.78970,
,,,269.78592, -66.98970,
,,,270.27913, -66.98970,
,,,270.77234, -66.98970,
,,,271.26555, -65.78970,
,,,271.75876, -65.78970,
,,,272.25197, -66.98970,
,,,272.74518, -66.98970,
,,,273.23839, -66.98970,
,,,273.73160, -66.98970,
,,,274.22481, -66.98970,
,,,274.71802, -66.98970,
,,,275.21123, -66.98970,
,,,275.70444, -66.98970,
,,,276.19765, -66.98970,
,,,276.69086, -66.98970,
,,,277.18407, -66.98970,
,,,277.67728, -65.78970,
,,,278.17049, -65.78970,
,,,278.66370, -66.98970,
,,,279.15691, -66.98970,
,,,279.65012, -66.98970,
,,,280.14333, -66.98970,
,,,280.63654, -66.98970,
,,,281.12975, -66.98970,
,,,281.62296, -66.98970,
,,,282.11617, -66.98970,
,,,282.60938, -66.98970,
,,,283.10259, -66.98970,
,,,283.59580, -66.98970,
,,,284.08901, -66.98970,
,,,284.58222, -66.98970,
,,,285.07543, -63.38970,
,,,285.56864, -65.78970,
,,,286.06185, -66.98970,
,,,286.55506, -63.38970,
,,,287.04827, -65.78970,
,,,287.54148, -66.98970,
,,,288.03469, -65.78970,
,,,288.52790, -63.78970,
,,,289.02111, -65.78970,
,,,289.51432, -66.98970,
,,,290.00753, -66.98970,
,,,290.50074, -63.78970,
,,,290.99395, -61.78970,
,,,291.48716, -66.98970,
,,,291.98037, -66.98970,
,,,292.47358, -66.98970,
,,,292.96679, -63.78970,
,,,293.46000, -66.98970,
,,,293.95321, -66.98970,
,,,294.44642, -66.98970,
,,,294.93963, -66.98970,
,,,295.43284, -66.98970,
,,,295.92605, -66.98970,
,,,296.41926, -66.98970,
,,,296.91247, -66.98970,
,,,297.40568, -66.98970,
,,,297.89889, -66.98970,
,,,298.39210, -66.98970,
,,,298.88531, -66.98970,
,,,299.37852, -66.98970,
,,,299.87173, -66.98970,
,,,300.36494, -66.98970,
,,,300.85815, -66.98970,
,,,301.35136, -65.78970,
,,,301.84457, -66.98970,
,,,302.33778, -66.98970,
,,,302.83099, -66.98970,
,,,303.32420, -66.98970,
,,,303.81741, -66.98970,
,,,304.31062, -66.98970,
,,,304.80383, -66.98970,
,,,305.29704, -66.98970,
,,,305.79025, -66.98970,
,,,306.28346, -66.98970,
,,,306.77667, -66.98970,
,,,307.26988, -66.98970,
,,,307.76309, -66.98970,
,,,308.25630, -66.98970,
,,,308.74951, -66.98970,
,,,309.24272, -66.98970,
,,,309.73593, -66.98970,
,,,310.22914, -66.98970,
,,,310.72235, -66.98970,
,,,311.21556, -66.98970,
,,,311.70877, -66.98970,
,,,312.20198, -66.98970,
,,,312.69519, -66.98970,
,,,313.18840, -66.98970,
,,,313.68161, -66.98970,
,,,314.17482, -66.98970,
,,,314.66803, -66.98970,
,,,315.16124, -66.98970,
,,,315.65445, -63.78970,
,,,316.14766, -66.98970,
,,,316.64087, -66.98970,
,,,317.13408, -66.98970,
,,,317.62729, -66.98970,
,,,318.12050, -66.98970,
,,,318.61371, -66.98970,
,,,319.10692, -66.98970,
,,,319.60013, -66.98970,
,,,320.09334, -66.98970,
,,,320.58655, -66.98970,
,,,321.07976, -66.98970,
,,,321.57297, -66.98970,
,,,322.06618, -66.98970,
,,,322.55939, -66.98970,
,,,323.05260, -65.78970,
,,,323.54581, -66.98970,
,,,324.03902, -66.98970,
,,,324.53223, -66.98970,
,,,325.02544, -66.98970,
,,,325.51865, -66.98970,
,,,326.01186, -66.98970,
,,,326.50507, -66.98970,
,,,326.99828, -66.98970,
,,,327.49149, -66.98970,
,,,327.98470, -66.98970,
,,,328.47791, -66.98970,
,,,328.97112, -66.98970,
,,,329.46433, -66.98970,
,,,329.95754, -66.98970,
,,,330.45075, -66.98970,
,,,330.94396, -66.98970,
,,,331.43717, -65.78970,
,,,331.93038, -66.98970,
,,,332.42359, -66.98970,
,,,332.91680, -66.98970,
,,,333.41001, -66.98970,
,,,333.90322, -66.98970,
,,,334.39643, -66.98970,
,,,334.88964, -66.98970,
,,,335.38285, -66.98970,
,,,335.87606, -66.98970,
,,,336.36927, -66.98970,
,,,336.86248, -65.78970,
,,,337.35569, -66.98970,
,,,337.84890, -66.98970,
,,,338.34211, -66.98970,
,,,338.83532, -66.98970,
,,,339.32853, -66.98970,
,,,339.82174, -66.98970,
,,,340.31495, -66.98970,
,,,340.80816, -66.98970,
,,,341.30137, -66.98970,
,,,341.79458, -65.78970,
,,,342.28779, -66.98970,
,,,342.78100, -66.98970,
,,,343.27421, -66.98970,
,,,343.76742, -63.38970,
,,,344.26063, -58.98970,
,,,344.75384, -61.78970,
,,,345.24705, -66.98970,
,,,345.74026, -66.98970,
,,,346.23347, -66.98970,
,,,346.72668, -66.98970,
,,,347.21989, -65.78970,
,,,347.71310, -66.98970,
,,,348.20631, -66.98970,
,,,348.69952, -66.98970,
,,,349.19273, -66.98970,
,,,349.68594, -66.98970,
,,,350.17915, -66.98970,
,,,350.67236, -66.98970,
,,,351.16557, -66.98970,
,,,351.65878, -66.98970,
,,,352.15199, -66.98970,
,,,352.64520, -66.98970,
,,,353.13841, -66.98970,
,,,353.63162, -66.98970,
,,,354.12483, -66.98970,
,,,354.61804, -66.98970,
,,,355.11125, -66.98970,
,,,355.60446, -66.98970,
,,,356.09767, -65.78970,
,,,356.59088, -66.98970,
,,,357.08409, -66.98970,
,,,357.57730, -66.98970,
,,,358.07051, -66.98970,
,,,358.56372, -66.98970,
,,,359.05693, -66.98970,
,,,359.55014, -66.98970,
,,,360.04335, -66.98970,
,,,360.53656, -66.98970,
,,,361.02977, -66.98970,
,,,361.52298, -66.98970,
,,,362.01619, -66.98970,
,,,362.50940, -66.98970,
,,,363.00261, -66.98970,
,,,363.49582, -66.98970,
,,,363.98903, -66.98970,
,,,364.48224, -65.78970,
,,,364.97545, -62.98970,
,,,365.46866, -61.78970,
,,,365.96187, -65.78970,
,,,366.45508, -65.78970,
,,,366.94829, -66.98970,
,,,367.44150, -66.98970,
,,,367.93471, -66.98970,
,,,368.42792, -66.98970,
,,,368.92113, -66.98970,
,,,369.41434, -65.78970,
,,,369.90755, -66.98970,
,,,370.40076, -66.98970,
,,,370.89397, -66.98970,
,,,371.38718, -66.98970,
,,,371.88039, -66.98970,
,,,372.37360, -66.98970,
,,,372.86681, -65.78970,
,,,373.36002, -66.98970,
,,,373.85323, -66.98970,
,,,374.34644, -66.98970,
,,,374.83965, -65.78970,
,,,375.33286, -62.98970,
,,,375.82607, -66.98970,
,,,376.31928, -66.98970,
,,,376.81249, -66.98970,
,,,377.30570, -66.98970,
,,,377.79891, -66.98970,
,,,378.29212, -66.98970,
,,,378.78533, -66.98970,
,,,379.27854, -66.98970,
,,,379.77175, -66.98970,
,,,380.26496, -66.98970,
,,,380.75817, -66.98970,
,,,381.25138, -66.98970,
,,,381.74459, -66.98970,
,,,382.23780, -65.78970,
,,,382.73101, -66.98970,
,,,383.22422, -65.78970,
,,,383.71743, -66.98970,
,,,384.21064, -66.98970,
,,,384.70385, -66.98970,
,,,385.19706, -66.98970,
,,,385.69027, -66.98970,
,,,386.18348, -65.78970,
,,,386.67669, -66.98970,
,,,387.16990, -66.98970,
,,,387.66311, -66.98970,
,,,388.15632, -66.98970,
,,,388.64953, -66.98970,
,,,389.14274, -65.78970,
,,,389.63595, -65.78970,
,,,390.12916, -66.98970,
,,,390.62237, -65.78970,
,,,391.11558, -66.98970,
,,,391.60879, -66.98970,
,,,392.10200, -66.98970,
,,,392.59521, -65.78970,
,,,393.08842, -65.78970,
,,,393.58163, -65.78970,
,,,394.07484, -66.98970,
,,,394.56805, -66.98970,
,,,395.06126, -66.98970,
,,,395.55447, -66.98970,
,,,396.04768, -65.78970,
,,,396.54089, -65.78970,
,,,397.03410, -66.98970,
,,,397.52731, -66.98970,
,,,398.02052, -66.98970,
,,,398.51373, -66.98970,
,,,399.00694, -66.98970,
,,,399.50015, -66.98970,
,,,399.99336, -66.98970,
,,,400.48657, -66.98970,
,,,400.97978, -66.98970,
,,,401.47299, -66.98970,
,,,401.96620, -66.98970,
,,,402.45941, -65.78970,
,,,402.95262, -66.98970,
,,,403.44583, -65.78970,
,,,403.93904, -66.98970,
,,,404.43225, -66.98970,
,,,404.92546, -66.98970,
,,,405.41867, -66.98970,
,,,405.91188, -66.98970,
,,,406.40509, -66.98970,
,,,406.89830, -65.78970,
,,,407.39151, -66.98970,
,,,407.88472, -66.98970,
,,,408.37793, -66.98970,
,,,408.87114, -66.98970,
,,,409.36435, -66.98970,
,,,409.85756, -66.98970,
,,,410.35077, -66.98970,
,,,410.84398, -66.98970,
,,,411.33719, -66.98970,
,,,411.83040, -66.98970,
,,,412.32361, -66.98970,
,,,412.81682, -65.78970,
,,,413.31003, -66.98970,
,,,413.80324, -65.78970,
,,,414.29645, -66.98970,
,,,414.78966, -66.98970,
,,,415.28287, -63.78970,
,,,415.77608, -63.38970,
,,,416.26929, -66.98970,
,,,416.76250, -66.98970,
,,,417.25571, -66.98970,
,,,417.74892, -66.98970,
,,,418.24213, -66.98970,
,,,418.73534, -66.98970,
,,,419.22855, -66.98970,
,,,419.72176, -66.98970,
,,,420.21497, -66.98970,
,,,420.70818, -66.98970,
,,,421.20139, -66.98970,
,,,421.69460, -66.98970,
,,,422.18781, -63.38970,
,,,422.68102, -66.98970,
,,,423.17423, -66.98970,
,,,423.66744, -66.98970,
,,,424.16065, -66.98970,
,,,424.65386, -66.98970,
,,,425.14707, -66.98970,
,,,425.64028, -66.98970,
,,,426.13349, -66.98970,
,,,426.62670, -66.98970,
,,,427.11991, -66.98970,
,,,427.61312, -66.98970,
,,,428.10633, -65.78970,
,,,428.59954, -66.98970,
,,,429.09275, -66.98970,
,,,429.58596, -66.98970,
,,,430.07917, -66.98970,
,,,430.57238, -66.98970,
,,,431.06559, -66.98970,
,,,431.55880, -66.98970,
,,,432.05201, -66.98970,
,,,432.54522, -66.98970,
,,,433.03843, -66.98970,
,,,433.53164, -66.98970,
,,,434.02485, -66.98970,
,,,434.51806, -66.98970,
,,,435.01127, -66.98970,
,,,435.50448, -65.78970,
,,,435.99769, -66.98970,
,,,436.49090, -66.98970,
,,,436.98411, -66.98970,
,,,437.47732, -66.98970,
,,,437.97053, -63.38970,
,,,438.46374, -56.98970,
,,,438.95695, -44.98970,
,,,439.45016, -16.98970,
,,,439.94337,  -9.38970,
,,,440.43658, -13.78970,
,,,440.92979, -42.18970,
,,,441.42300, -54.98970,
,,,441.91621, -65.78970,
,,,442.40942, -66.98970,
,,,442.90263, -66.98970,
,,,443.39584, -66.98970,
,,,443.88905, -66.98970,
,,,444.38226, -66.98970,
,,,444.87547, -66.98970,
,,,445.36868, -66.98970,
,,,445.86189, -66.98970,
,,,446.35510, -66.98970,
,,,446.84831, -66.98970,
,,,447.34152, -66.98970,
,,,447.83473, -66.98970,
,,,448.32794, -66.98970,
,,,448.82115, -66.98970,
,,,449.31436, -66.98970,
,,,449.80757, -60.98970,
,,,450.30078, -66.98970,
,,,450.79399, -66.98970,
,,,451.28720, -66.98970,
,,,451.78041, -66.98970,
,,,452.27362, -66.98970,
,,,452.76683, -66.98970,
,,,453.26004, -63.78970,
,,,453.75325, -66.98970,
,,,454.24646, -66.98970,
